"伝票日付","（借）科目ｺｰﾄﾞ","（借）科目名","（借）補助ｺｰﾄﾞ","（借）補助名","（借）金額","（借）税込区分","（借）消費税ｺｰﾄﾞ","（借）消費税率","（貸）科目ｺｰﾄﾞ","（貸）科目名","（貸）補助ｺｰﾄﾞ","（貸）補助名","（貸）金額","（貸）税込区分","（貸）消費税ｺｰﾄﾞ","（貸）消費税率","摘要"
2022/06/02,5211,"商品仕入高",,"",7192,1,10,5,1111,"現金",,"",7192,0,,,"西原商会　仕入"
2022/06/02,6225,"消耗品費",,"",470,1,10,4,1111,"現金",,"",470,0,,,"ヤマダ電機　消耗品代"
2022/06/02,5211,"商品仕入高",,"",8489,1,10,5,1111,"現金",,"",8489,0,,,"豊島水産　仕入"
2022/06/02,6225,"消耗品費",,"",1201,1,10,4,1111,"現金",,"",1201,0,,,"ヤマダ電機　消耗品代"
2022/06/02,1122,"売掛金",2,"Go To Eat",5000,0,,,4111,"売上高",,"",5000,1,10,4,"Go To Eat　売上"
2022/06/03,1113,"普通預金",1,"もみじ銀行",78435,0,,,1111,"現金",,"",78435,0,,,"6/2　売上"
2022/06/03,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/06/03,9411,"事業主貸",,"",30000,0,,,1113,"普通預金",1,"もみじ銀行",30000,0,,,"生活費"
2022/06/03,1111,"現金",,"",46720,0,,,4111,"売上高",,"",46720,1,10,4,"現金売上"
2022/06/03,5211,"商品仕入高",,"",1134,1,10,5,1111,"現金",,"",1134,0,,,"西原商会　仕入"
2022/06/03,5211,"商品仕入高",,"",6890,1,10,5,1111,"現金",,"",6890,0,,,"豊島水産　仕入"
2022/06/03,5211,"商品仕入高",,"",799,1,10,5,1111,"現金",,"",799,0,,,"フジグラン　仕入"
2022/06/03,5211,"商品仕入高",,"",1622,1,10,5,1111,"現金",,"",1622,0,,,"プロマート　仕入"
2022/06/03,1122,"売掛金",1,"カード",29610,0,,,4111,"売上高",,"",29610,1,10,4,"カード売上/JCB"
2022/06/04,1122,"売掛金",1,"カード",133540,0,,,4111,"売上高",,"",133540,1,10,4,"カード売上/JCB"
2022/06/04,1122,"売掛金",1,"カード",15880,0,,,4111,"売上高",,"",15880,1,10,4,"カード売上/JCB"
2022/06/04,1122,"売掛金",1,"カード",13360,0,,,4111,"売上高",,"",13360,1,10,4,"カード売上/VISA"
2022/06/06,1113,"普通預金",1,"もみじ銀行",463456,0,,,1122,"売掛金",1,"カード",463456,0,,,"リクルートペイメント　入金"
2022/06/06,6228,"リース料",,"",10450,1,10,4,1113,"普通預金",1,"もみじ銀行",10450,0,,,"三菱クレジット　製氷機リース"
2022/06/06,1113,"普通預金",1,"もみじ銀行",56275,0,,,1111,"現金",,"",56275,0,,,"6/3　売上"
2022/06/06,1111,"現金",,"",350000,0,,,1113,"普通預金",1,"もみじ銀行",350000,0,,,"引出し"
2022/06/06,1111,"現金",,"",36780,0,,,4111,"売上高",,"",36780,1,10,4,"現金売上"
2022/06/06,5211,"商品仕入高",,"",6620,1,10,5,1111,"現金",,"",6620,0,,,"豊島水産　仕入"
2022/06/06,5211,"商品仕入高",,"",2268,1,10,5,1111,"現金",,"",2268,0,,,"6/4 豊島水産　仕入"
2022/06/06,6113,"広告宣伝費",,"",22000,1,10,4,1111,"現金",,"",22000,0,,,"リクルート　広告掲載料（求人）"
2022/06/06,5211,"商品仕入高",,"",1543,1,10,5,1111,"現金",,"",1543,0,,,"フジグラン　仕入"
2022/06/06,9411,"事業主貸",,"",5500,0,,,1111,"現金",,"",5500,0,,,"広島市住民税　均等割り"
2022/06/06,6215,"地代家賃",,"",308000,1,10,4,1111,"現金",,"",308000,0,,,"名艸慶二　店舗家賃"
2022/06/06,6231,"雑費",,"",4500,1,10,4,1111,"現金",,"",4500,0,,,"名艸慶二　ゴミ処理代"
2022/06/06,6231,"雑費",,"",220,1,10,4,1111,"現金",,"",220,0,,,"広島信用金庫　振込手数料"
2022/06/06,6231,"雑費",,"",16004,0,30,0,1122,"売掛金",1,"カード",16004,0,,,"リクルートペイメント　保証料"
2022/06/06,1122,"売掛金",1,"カード",13770,0,,,4111,"売上高",,"",13770,1,10,4,"カード売上/JCB"
2022/06/06,1122,"売掛金",1,"カード",26080,0,,,4111,"売上高",,"",26080,1,10,4,"カード売上/VISA"
2022/06/06,1122,"売掛金",1,"カード",15560,0,,,4111,"売上高",,"",15560,1,10,4,"カード売上/JCB"
2022/06/06,1122,"売掛金",1,"カード",13000,0,,,4111,"売上高",,"",13000,1,10,4,"カード売上/Master"
2022/06/07,1113,"普通預金",1,"もみじ銀行",36129,0,,,1111,"現金",,"",36129,0,,,"6/6　売上"
2022/06/07,1111,"現金",,"",10000,0,,,1113,"普通預金",1,"もみじ銀行",10000,0,,,"引出し"
2022/06/07,1111,"現金",,"",11770,0,,,4111,"売上高",,"",11770,1,10,4,"現金売上"
2022/06/07,5211,"商品仕入高",,"",5346,1,10,5,1111,"現金",,"",5346,0,,,"豊島水産　仕入"
2022/06/07,5211,"商品仕入高",,"",676,1,10,5,1111,"現金",,"",676,0,,,"フジグラン　仕入"
2022/06/07,1122,"売掛金",1,"カード",28000,0,,,4111,"売上高",,"",28000,1,10,4,"カード売上/Master"
2022/06/07,1122,"売掛金",1,"カード",11160,0,,,4111,"売上高",,"",11160,1,10,4,"カード売上/JCB"
2022/06/07,1122,"売掛金",1,"カード",17600,0,,,4111,"売上高",,"",17600,1,10,4,"カード売上/VISA"
2022/06/08,1113,"普通預金",1,"もみじ銀行",15748,0,,,1111,"現金",,"",15748,0,,,"6/7　売上"
2022/06/08,9411,"事業主貸",,"",30000,0,,,1113,"普通預金",1,"もみじ銀行",30000,0,,,"生活費"
2022/06/08,1111,"現金",,"",60220,0,,,4111,"売上高",,"",60220,1,10,4,"現金売上"
2022/06/08,5211,"商品仕入高",,"",435,1,10,5,1111,"現金",,"",435,0,,,"フジグラン　仕入"
2022/06/08,5211,"商品仕入高",,"",4911,1,10,5,1111,"現金",,"",4911,0,,,"八百心　仕入"
2022/06/08,1122,"売掛金",1,"カード",18000,0,,,4111,"売上高",,"",18000,1,10,4,"カード売上/VISA"
2022/06/08,1122,"売掛金",1,"カード",14600,0,,,4111,"売上高",,"",14600,1,10,4,"カード売上/VISA"
2022/06/08,1122,"売掛金",1,"カード",21980,0,,,4111,"売上高",,"",21980,1,10,4,"カード売上/JCB"
2022/06/08,1122,"売掛金",1,"カード",8040,0,,,4111,"売上高",,"",8040,1,10,4,"カード売上/VISA"
2022/06/09,1113,"普通預金",1,"もみじ銀行",54874,0,,,1111,"現金",,"",54874,0,,,"6/8　売上"
2022/06/09,1111,"現金",,"",17040,0,,,4111,"売上高",,"",17040,1,10,4,"現金売上"
2022/06/09,5211,"商品仕入高",,"",5147,1,10,5,1111,"現金",,"",5147,0,,,"フジグラン　仕入"
2022/06/09,5211,"商品仕入高",,"",648,1,10,5,1111,"現金",,"",648,0,,,"三越　仕入"
2022/06/09,5211,"商品仕入高",,"",618,1,10,5,1111,"現金",,"",618,0,,,"リカーマウンテン　仕入"
2022/06/09,6225,"消耗品費",,"",2970,1,10,4,1111,"現金",,"",2970,0,,,"タイヨーパッケージ　印刷代"
2022/06/09,1111,"現金",,"",100,0,,,9311,"事業主借",,"",100,0,,,"事業主借"
2022/06/09,1122,"売掛金",1,"カード",26340,0,,,4111,"売上高",,"",26340,1,10,4,"カード売上/VISA"
2022/06/10,1113,"普通預金",1,"もみじ銀行",7757,0,,,1111,"現金",,"",7757,0,,,"6/9　売上"
2022/06/10,1111,"現金",,"",150000,0,,,1113,"普通預金",1,"もみじ銀行",150000,0,,,"引出し"
2022/06/10,1111,"現金",,"",57480,0,,,4111,"売上高",,"",57480,1,10,4,"現金売上"
2022/06/10,5211,"商品仕入高",,"",8554,1,10,5,1111,"現金",,"",8554,0,,,"豊島水産　仕入"
2022/06/10,5211,"商品仕入高",,"",3324,1,10,5,1111,"現金",,"",3324,0,,,"フジグラン　仕入"
2022/06/10,5211,"商品仕入高",,"",1226,1,10,5,1111,"現金",,"",1226,0,,,"プロマート　仕入"
2022/06/10,5211,"商品仕入高",,"",2916,1,10,5,1111,"現金",,"",2916,0,,,"西原商会　仕入"
2022/06/10,2115,"未払費用",,"",137775,0,,,1111,"現金",,"",137775,0,,,"従業員給与（6月分角井さん含む5,660円）"
2022/06/10,1122,"売掛金",1,"カード",23040,0,,,4111,"売上高",,"",23040,1,10,4,"カード売上/JCB"
2022/06/10,6113,"広告宣伝費",,"",2200,1,10,4,9311,"事業主借",,"",2200,0,,,"4/30　フードコネクション　広告代（しんきんカードより）"
2022/06/10,6113,"広告宣伝費",,"",880,1,10,4,9311,"事業主借",,"",880,0,,,"5/6　食べログ　広告代（しんきんカードより）"
2022/06/11,1111,"現金",,"",71440,0,,,4111,"売上高",,"",71440,1,10,4,"現金売上"
2022/06/11,5211,"商品仕入高",,"",2527,1,10,5,1111,"現金",,"",2527,0,,,"豊島水産　仕入"
2022/06/11,5211,"商品仕入高",,"",916,1,10,5,1111,"現金",,"",916,0,,,"フジグラン　仕入"
2022/06/11,5211,"商品仕入高",,"",141,1,10,5,1111,"現金",,"",141,0,,,"三越　仕入"
2022/06/11,1122,"売掛金",1,"カード",17300,0,,,4111,"売上高",,"",17300,1,10,4,"カード売上/VISA"
2022/06/11,1122,"売掛金",1,"カード",17340,0,,,4111,"売上高",,"",17340,1,10,4,"カード売上/VISA"
2022/06/13,6219,"水道光熱費",,"",21255,1,10,4,1113,"普通預金",1,"もみじ銀行",21255,0,,,"広島ガス　ガス代 4.6"
2022/06/13,1113,"普通預金",1,"もみじ銀行",53685,0,,,1111,"現金",,"",53685,0,,,"6/10　売上"
2022/06/13,1113,"普通預金",1,"もみじ銀行",67856,0,,,1111,"現金",,"",67856,0,,,"6/11　売上"
2022/06/13,1111,"現金",,"",60000,0,,,1113,"普通預金",1,"もみじ銀行",60000,0,,,"引出し"
2022/06/13,6113,"広告宣伝費",,"",1652,1,10,4,1113,"普通預金",2,"県信",1652,0,,,"ユウセン（ヒトサラ　広告代）"
2022/06/13,5211,"商品仕入高",,"",10465,1,10,5,1111,"現金",,"",10465,0,,,"豊島水産　仕入"
2022/06/13,5211,"商品仕入高",,"",1184,1,10,5,1111,"現金",,"",1184,0,,,"フジグラン　仕入"
2022/06/13,6117,"サービス費",,"",13145,1,10,4,1111,"現金",,"",13145,0,,,"広島おしぼり　おしぼり代"
2022/06/13,6113,"広告宣伝費",,"",11000,1,10,4,1111,"現金",,"",11000,0,,,"リクルート　広告掲載料（求人）"
2022/06/13,6223,"接待交際費",,"",10000,1,10,4,1111,"現金",,"",10000,0,,,"6/11　ひろしま藩　飲食代"
2022/06/13,5211,"商品仕入高",,"",10972,1,10,5,1111,"現金",,"",10972,0,,,"西原商会　仕入"
2022/06/13,1122,"売掛金",1,"カード",40920,0,,,4111,"売上高",,"",40920,1,10,4,"カード売上/JCB"
2022/06/13,1122,"売掛金",1,"カード",10000,0,,,4111,"売上高",,"",10000,1,10,4,"カード売上/JCB"
2022/06/13,1122,"売掛金",1,"カード",17240,0,,,4111,"売上高",,"",17240,1,10,4,"カード売上/VISA"
2022/06/14,1113,"普通預金",1,"もみじ銀行",3234,0,,,1111,"現金",,"",3234,0,,,"6/13　売上"
2022/06/14,1111,"現金",,"",400000,0,,,1113,"普通預金",1,"もみじ銀行",400000,0,,,"引出し"
2022/06/14,1111,"現金",,"",26960,0,,,4111,"売上高",,"",26960,1,10,4,"現金売上"
2022/06/14,2112,"買掛金",,"",222379,0,,,1111,"現金",,"",222379,0,,,"買掛金支払/㈱優侑ミート"
2022/06/14,5211,"商品仕入高",,"",597,1,10,5,1111,"現金",,"",597,0,,,"フジグラン　仕入"
2022/06/14,6218,"通信費",,"",2917,1,10,4,1111,"現金",,"",2917,0,,,"ソフトバンク　Wi-Fi 2022.5"
2022/06/14,2112,"買掛金",,"",165493,0,,,1111,"現金",,"",165493,0,,,"買掛金支払/住田㈱"
2022/06/14,9411,"事業主貸",,"",3000,0,,,1111,"現金",,"",3000,0,,,"事業主貸"
2022/06/15,1113,"普通預金",1,"もみじ銀行",429702,0,,,1122,"売掛金",1,"カード",429702,0,,,"リクルートペイメント　入金"
2022/06/15,1113,"普通預金",1,"もみじ銀行",170000,0,,,7118,"雑収入",,"",170000,0,40,0,"広島支援金センター　第9期"
2022/06/15,1113,"普通預金",1,"もみじ銀行",32574,0,,,1111,"現金",,"",32574,0,,,"6/14　売上"
2022/06/15,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/06/15,1111,"現金",,"",115930,0,,,4111,"売上高",,"",115930,1,10,4,"現金売上"
2022/06/15,5211,"商品仕入高",,"",4925,1,10,5,1111,"現金",,"",4925,0,,,"豊島水産　仕入"
2022/06/15,5211,"商品仕入高",,"",1276,1,10,5,1111,"現金",,"",1276,0,,,"フジグラン　仕入"
2022/06/15,5211,"商品仕入高",,"",3294,1,10,5,1111,"現金",,"",3294,0,,,"西原商会　仕入"
2022/06/15,5211,"商品仕入高",,"",4649,1,10,4,1111,"現金",,"",4649,0,,,"リカーマウンテン　仕入"
2022/06/15,6231,"雑費",,"",14678,0,30,0,1122,"売掛金",1,"カード",14678,0,,,"リクルートペイメント　保証料"
2022/06/15,1122,"売掛金",1,"カード",25450,0,,,4111,"売上高",,"",25450,1,10,4,"カード売上/VISA"
2022/06/15,1122,"売掛金",1,"カード",19000,0,,,4111,"売上高",,"",19000,1,10,4,"カード売上/VISA"
2022/06/16,1113,"普通預金",1,"もみじ銀行",121786,0,,,1111,"現金",,"",121786,0,,,"6/15　売上"
2022/06/16,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/06/16,1113,"普通預金",3,"広島信用金庫",319,0,,,9311,"事業主借",,"",319,0,,,"出資配当金"
2022/06/16,1111,"現金",,"",35220,0,,,4111,"売上高",,"",35220,1,10,4,"現金売上"
2022/06/16,5211,"商品仕入高",,"",2712,1,10,5,1111,"現金",,"",2712,0,,,"フジグラン　仕入"
2022/06/16,5211,"商品仕入高",,"",751,1,10,5,1111,"現金",,"",751,0,,,"フジグラン　仕入"
2022/06/16,5211,"商品仕入高",,"",7074,1,10,5,1111,"現金",,"",7074,0,,,"豊島水産　仕入"
2022/06/16,9411,"事業主貸",,"",500,0,,,1111,"現金",,"",500,0,,,"事業主貸"
2022/06/16,1122,"売掛金",1,"カード",31120,0,,,4111,"売上高",,"",31120,1,10,4,"カード売上/VISA"
2022/06/17,1113,"普通預金",1,"もみじ銀行",44183,0,,,1111,"現金",,"",44183,0,,,"6/16　売上"
2022/06/17,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/06/17,9411,"事業主貸",,"",80000,0,,,1113,"普通預金",1,"もみじ銀行",80000,0,,,"生活費"
2022/06/17,1111,"現金",,"",23970,0,,,4111,"売上高",,"",23970,1,10,4,"現金売上"
2022/06/17,5211,"商品仕入高",,"",3566,1,10,5,1111,"現金",,"",3566,0,,,"プロマート　仕入"
2022/06/17,6113,"広告宣伝費",,"",11000,1,10,4,1111,"現金",,"",11000,0,,,"リクルート　広告掲載料（求人）"
2022/06/17,6225,"消耗品費",,"",1018,1,10,4,1111,"現金",,"",1018,0,,,"ヤマダ電機　消耗品代"
2022/06/17,1122,"売掛金",1,"カード",12830,0,,,4111,"売上高",,"",12830,1,10,4,"カード売上/Master"
2022/06/17,1122,"売掛金",1,"カード",21980,0,,,4111,"売上高",,"",21980,1,10,4,"カード売上/JCB"
2022/06/18,1111,"現金",,"",55880,0,,,4111,"売上高",,"",55880,1,10,4,"現金売上"
2022/06/18,5211,"商品仕入高",,"",2752,1,10,5,1111,"現金",,"",2752,0,,,"フジグラン　仕入"
2022/06/18,5211,"商品仕入高",,"",2106,1,10,5,1111,"現金",,"",2106,0,,,"豊島水産　仕入"
2022/06/18,1111,"現金",,"",156,0,,,9311,"事業主借",,"",156,0,,,"事業主借"
2022/06/18,1122,"売掛金",1,"カード",19280,0,,,4111,"売上高",,"",19280,1,10,4,"カード売上/Master"
2022/06/18,1122,"売掛金",1,"カード",14660,0,,,4111,"売上高",,"",14660,1,10,4,"カード売上/VISA"
2022/06/18,1122,"売掛金",2,"Go To Eat",10000,0,,,4111,"売上高",,"",10000,1,10,4,"Go To Eat　売上"
2022/06/20,6231,"雑費",,"",12205,1,10,4,1113,"普通預金",1,"もみじ銀行",12205,0,,,"サニクリーン　ユニフォーム代"
2022/06/20,6231,"雑費",,"",19206,1,10,4,1113,"普通預金",1,"もみじ銀行",19206,0,,,"サニクリーン　マット代等"
2022/06/20,9411,"事業主貸",,"",70000,0,,,1113,"普通預金",1,"もみじ銀行",70000,0,,,"小規模共済"
2022/06/20,1113,"普通預金",1,"もみじ銀行",28386,0,,,1111,"現金",,"",28386,0,,,"6/17　売上"
2022/06/20,1113,"普通預金",1,"もみじ銀行",51178,0,,,1111,"現金",,"",51178,0,,,"6/18　売上"
2022/06/20,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/06/20,9411,"事業主貸",,"",30000,0,,,1113,"普通預金",1,"もみじ銀行",30000,0,,,"生活費"
2022/06/20,1111,"現金",,"",50380,0,,,4111,"売上高",,"",50380,1,10,4,"現金売上"
2022/06/20,5211,"商品仕入高",,"",2138,1,10,5,1111,"現金",,"",2138,0,,,"豊島水産　仕入"
2022/06/20,5211,"商品仕入高",,"",707,1,10,5,1111,"現金",,"",707,0,,,"フジグラン　仕入"
2022/06/20,6223,"接待交際費",,"",9000,1,10,4,1111,"現金",,"",9000,0,,,"6/18　寿し　きぬがさ　飲食代"
2022/06/21,1113,"普通預金",1,"もみじ銀行",58535,0,,,1111,"現金",,"",58535,0,,,"6/20　売上"
2022/06/21,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/06/21,5211,"商品仕入高",,"",8975,1,10,5,1111,"現金",,"",8975,0,,,"豊島水産　仕入"
2022/06/21,5211,"商品仕入高",,"",2249,1,10,4,1111,"現金",,"",2249,0,,,"大和屋酒舗　仕入"
2022/06/21,5211,"商品仕入高",,"",1236,1,10,5,1111,"現金",,"",1236,0,,,"フジグラン　仕入"
2022/06/22,9411,"事業主貸",,"",21941,0,,,1113,"普通預金",1,"もみじ銀行",21941,0,,,"大同生命　保険料"
2022/06/22,1122,"売掛金",1,"カード",71290,0,,,4111,"売上高",,"",71290,1,10,4,"カード売上/Master"
2022/06/22,1122,"売掛金",1,"カード",19000,0,,,4111,"売上高",,"",19000,1,10,4,"カード売上/Master"
2022/06/22,1122,"売掛金",1,"カード",31470,0,,,4111,"売上高",,"",31470,1,10,4,"カード売上/JCB"
2022/06/22,1122,"売掛金",1,"カード",51840,0,,,4111,"売上高",,"",51840,1,10,4,"カード売上/VISA"
2022/06/23,1113,"普通預金",1,"もみじ銀行",7540,0,,,1111,"現金",,"",7540,0,,,"6/21　売上"
2022/06/23,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
2022/06/23,1111,"現金",,"",50650,0,,,4111,"売上高",,"",50650,1,10,4,"現金売上"
2022/06/23,5211,"商品仕入高",,"",2203,1,10,5,1111,"現金",,"",2203,0,,,"豊島水産　仕入"
2022/06/23,5211,"商品仕入高",,"",10141,1,10,5,1111,"現金",,"",10141,0,,,"豊島水産　仕入"
2022/06/23,5211,"商品仕入高",,"",2599,1,10,5,1111,"現金",,"",2599,0,,,"フジグラン　仕入"
2022/06/23,5211,"商品仕入高",,"",1099,1,10,5,1111,"現金",,"",1099,0,,,"プロマート　仕入"
2022/06/23,1122,"売掛金",1,"カード",36900,0,,,4111,"売上高",,"",36900,1,10,4,"カード売上/VISA"
2022/06/23,1122,"売掛金",1,"カード",44290,0,,,4111,"売上高",,"",44290,1,10,4,"カード売上/JCB"
2022/06/24,1113,"普通預金",1,"もみじ銀行",54608,0,,,1111,"現金",,"",54608,0,,,"6/23　売上"
2022/06/24,9411,"事業主貸",,"",220000,0,,,1113,"普通預金",1,"もみじ銀行",220000,0,,,"生活費"
2022/06/24,1111,"現金",,"",16660,0,,,4111,"売上高",,"",16660,1,10,4,"現金売上"
2022/06/24,6223,"接待交際費",,"",5500,1,10,4,1111,"現金",,"",5500,0,,,"GAIA　接待費"
2022/06/24,5211,"商品仕入高",,"",1717,1,10,5,1111,"現金",,"",1717,0,,,"プロマート　仕入"
2022/06/24,1122,"売掛金",1,"カード",11360,0,,,4111,"売上高",,"",11360,1,10,4,"カード売上/Master"
2022/06/24,1122,"売掛金",1,"カード",11110,0,,,4111,"売上高",,"",11110,1,10,4,"カード売上/JCB"
2022/06/24,1122,"売掛金",1,"カード",11110,0,,,4111,"売上高",,"",11110,1,10,4,"カード売上/JCB"
2022/06/25,1111,"現金",,"",54200,0,,,4111,"売上高",,"",54200,1,10,4,"現金売上"
2022/06/25,5211,"商品仕入高",,"",2041,1,10,5,1111,"現金",,"",2041,0,,,"豊島水産　仕入"
2022/06/25,5211,"商品仕入高",,"",2120,1,10,5,1111,"現金",,"",2120,0,,,"フジグラン　仕入"
2022/06/25,5211,"商品仕入高",,"",432,1,10,5,1111,"現金",,"",432,0,,,"西原商会　仕入"
2022/06/25,1122,"売掛金",1,"カード",17260,0,,,4111,"売上高",,"",17260,1,10,4,"カード売上/Master"
2022/06/25,1122,"売掛金",1,"カード",14660,0,,,4111,"売上高",,"",14660,1,10,4,"カード売上/VISA"
2022/06/25,1122,"売掛金",1,"カード",11360,0,,,4111,"売上高",,"",11360,1,10,4,"カード売上/VISA"
2022/06/25,1122,"売掛金",1,"カード",11520,0,,,4111,"売上高",,"",11520,1,10,4,"カード売上/VISA"
2022/06/27,1113,"普通預金",1,"もみじ銀行",10300,0,,,4111,"売上高",,"",10300,1,10,4,"リクルートポイントプレゼント"
2022/06/27,1113,"普通預金",1,"もみじ銀行",261134,0,,,1122,"売掛金",1,"カード",261134,0,,,"リクルートペイメント　入金"
2022/06/27,9411,"事業主貸",,"",525,0,,,1113,"普通預金",1,"もみじ銀行",525,0,,,"ソフトバンクモバイル（個人分）"
2022/06/27,6219,"水道光熱費",,"",3161,1,10,4,1113,"普通預金",1,"もみじ銀行",3161,0,,,"ハルエネ　電気代"
2022/06/27,6218,"通信費",,"",5368,1,10,4,1113,"普通預金",1,"もみじ銀行",5368,0,,,"ソフトバンク　電話代"
2022/06/27,6218,"通信費",,"",6510,1,10,4,1113,"普通預金",1,"もみじ銀行",6510,0,,,"スカパー　視聴料"
2022/06/27,9411,"事業主貸",,"",6918,0,,,1113,"普通預金",1,"もみじ銀行",6918,0,,,"ソフトバンクモバイル（個人分）"
2022/06/27,6113,"広告宣伝費",,"",11500,1,10,3,1113,"普通預金",1,"もみじ銀行",11500,0,,,"タイヘイ　HP（2019.6～）"
2022/06/27,6113,"広告宣伝費",,"",16300,1,10,3,1113,"普通預金",1,"もみじ銀行",16300,0,,,"ジャックス　HP（写真代"
2022/06/27,6113,"広告宣伝費",,"",17800,1,10,4,1113,"普通預金",1,"もみじ銀行",17800,0,,,"APアプラス　HP代"
2022/06/27,6231,"雑費",,"",19800,1,10,4,1113,"普通預金",1,"もみじ銀行",19800,0,,,"長谷川会計　顧問料"
2022/06/27,6228,"リース料",,"",23976,1,10,4,1113,"普通預金",1,"もみじ銀行",23976,0,,,"NS　三菱HBL　リース料"
2022/06/27,6219,"水道光熱費",,"",53334,1,10,4,1113,"普通預金",1,"もみじ銀行",53334,0,,,"ハルエネ　電気代"
2022/06/27,1113,"普通預金",1,"もみじ銀行",9443,0,,,1111,"現金",,"",9443,0,,,"6/24　売上"
2022/06/27,1113,"普通預金",1,"もみじ銀行",49607,0,,,1111,"現金",,"",49607,0,,,"6/25　売上"
2022/06/27,1113,"普通預金",2,"県信",70000,0,,,1113,"普通預金",1,"もみじ銀行",70000,0,,,"口座振替"
2022/06/27,9411,"事業主貸",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"生活費"
2022/06/27,1111,"現金",,"",10000,0,,,1113,"普通預金",1,"もみじ銀行",10000,0,,,"引出し"
2022/06/27,6224,"損害保険料",,"",6890,0,30,0,1113,"普通預金",2,"県信",6890,0,,,"三井住友海上火災保険　保険料"
2022/06/27,9411,"事業主貸",,"",1225,0,,,1113,"普通預金",2,"県信",1225,0,,,"NHK（個人使用分）"
2022/06/27,9411,"事業主貸",,"",21360,0,,,1113,"普通預金",2,"県信",21360,0,,,"三井住友海上火災保険　保険料（車）"
2022/06/27,9411,"事業主貸",,"",50200,0,,,1113,"普通預金",2,"県信",50200,0,,,"りそな決済（家賃）"
2022/06/27,2212,"長期借入金",3,"広信900万",83500,0,,,1113,"普通預金",3,"広島信用金庫",83500,0,,,"広島信用金庫　借入金返済"
2022/06/27,7511,"支払利息",3,"広信@83,500",8491,0,30,0,1113,"普通預金",3,"広島信用金庫",8491,0,,,"広島信用金庫　支払利息"
2022/06/27,5211,"商品仕入高",,"",580,1,10,5,1111,"現金",,"",580,0,,,"フジグラン　仕入"
2022/06/27,5211,"商品仕入高",,"",895,1,10,5,1111,"現金",,"",895,0,,,"フジグラン　仕入"
2022/06/27,5211,"商品仕入高",,"",948,1,10,5,1111,"現金",,"",948,0,,,"三越　仕入"
2022/06/27,6225,"消耗品費",,"",220,1,10,4,1111,"現金",,"",220,0,,,"ダイソー　消耗品"
2022/06/27,6231,"雑費",,"",9026,0,30,0,1122,"売掛金",1,"カード",9026,0,,,"リクルートペイメント　保証料"
2022/06/27,1122,"売掛金",1,"カード",10000,0,,,4111,"売上高",,"",10000,1,10,4,"カード売上/JCB"
2022/06/27,1122,"売掛金",1,"カード",49540,0,,,4111,"売上高",,"",49540,1,10,4,"カード売上/VISA"
2022/06/27,1122,"売掛金",1,"カード",22600,0,,,4111,"売上高",,"",22600,1,10,4,"カード売上/VISA"
2022/06/28,1113,"普通預金",1,"もみじ銀行",34000,0,,,1122,"売掛金",2,"Go To Eat",34000,0,,,"Go To Eat　入金"
2022/06/28,1113,"普通預金",1,"もみじ銀行",7357,0,,,1111,"現金",,"",7357,0,,,"6/27　売上"
2022/06/28,1111,"現金",,"",30000,0,,,1113,"普通預金",1,"もみじ銀行",30000,0,,,"引出し"
2022/06/28,6223,"接待交際費",,"",10000,1,10,4,1111,"現金",,"",10000,0,,,"TIAMO　接待費"
2022/06/28,5211,"商品仕入高",,"",1248,1,10,5,1111,"現金",,"",1248,0,,,"フジグラン　仕入"
2022/06/28,5211,"商品仕入高",,"",12307,1,10,5,1111,"現金",,"",12307,0,,,"豊島水産　仕入"
2022/06/28,6225,"消耗品費",,"",2816,1,10,4,1111,"現金",,"",2816,0,,,"タイヨーパッケージ　消耗品代"
2022/06/28,9411,"事業主貸",,"",10,0,,,1111,"現金",,"",10,0,,,"事業主貸"
2022/06/28,1122,"売掛金",2,"Go To Eat",10000,0,,,4111,"売上高",,"",10000,1,10,4,"Go To Eat　売上"
2022/06/28,1122,"売掛金",1,"カード",25000,0,,,4111,"売上高",,"",25000,1,10,4,"カード売上/VISA"
2022/06/28,1122,"売掛金",1,"カード",40040,0,,,4111,"売上高",,"",40040,1,10,4,"カード売上/JCB"
2022/06/29,1113,"普通預金",1,"もみじ銀行",3300,0,,,9311,"事業主借",,"",3300,0,,,"東広島市　国民健康保険　第8期過誤納付分返金（R3.11.25支払分）"
2022/06/29,1113,"普通預金",1,"もみじ銀行",3619,0,,,1111,"現金",,"",3619,0,,,"6/28　売上"
2022/06/29,1111,"現金",,"",20000,0,,,1113,"普通預金",1,"もみじ銀行",20000,0,,,"引出し"
